가로등위치명,위도,경도
세종특별자치시 가람동 952,36.4734571,127.2495884
세종특별자치시 소담동 9-59,36.4790693,127.300237
세종특별자치시 가람동 952,36.473779,127.2491724
세종특별자치시 소담동 9-59,36.4791198,127.300415
세종특별자치시 가람동 952,36.4741906,127.248711
세종특별자치시 소담동 9-59,36.4791772,127.3006154
세종특별자치시 가람동 952,36.4746383,127.248238
세종특별자치시 소담동 9-59,36.4792346,127.3008129
세종특별자치시 가람동 952,36.4751493,127.2478202
세종특별자치시 소담동 9-59,36.4792829,127.3009993
세종특별자치시 가람동 952,36.4730914,127.2501833
세종특별자치시 소담동 9-59,36.4793358,127.3011857
세종특별자치시 가람동 952,36.4733143,127.2498018
세종특별자치시 소담동 9-59,36.4793887,127.3013832
세종특별자치시 가람동 952,36.4736181,127.249386
세종특별자치시 소담동 9-59,36.4794303,127.301578
세종특별자치시 가람동 952,36.4739939,127.2489584
세종특별자치시 소담동 9-59,36.4794741,127.3017645
세종특별자치시 가람동 952,36.4728774,127.2505536
세종특별자치시 소담동 9-59,36.4795157,127.3019565
세종특별자치시 가람동 952,36.4727885,127.2507553
세종특별자치시 소담동 9-59,36.479555,127.302154
세종특별자치시 가람동 952,36.4744235,127.2484855
세종특별자치시 소담동 9-59,36.4795944,127.3023488
세종특별자치시 가람동 952,36.4754633,127.247594
세종특별자치시 소담동 9-59,36.4796315,127.3025437
세종특별자치시 가람동 952,36.4775723,127.246081
세종특별자치시 소담동 9-59,36.4796685,127.3027273
세종특별자치시 대평동 580-1,36.4667899,127.2673154
세종특별자치시 소담동 9-59,36.4796989,127.3029221
세종특별자치시 대평동 484-50,36.4663007,127.2698528
세종특별자치시 소담동 9-59,36.4797337,127.3031169
세종특별자치시 가람동 952,36.4748804,127.2480459
세종특별자치시 소담동 9-59,36.4797618,127.3033145
연기면 세종리 764-1,36.4982183,127.3008977
세종특별자치시 소담동 9-59,36.4797853,127.3035066
연기면 세종리 764-1,36.4971948,127.3031059
세종특별자치시 소담동 9-59,36.4798134,127.3037014
연기면 세종리 764-1,36.4974438,127.3025344
세종특별자치시 소담동 9-59,36.4788105,127.2994804
연기면 세종리 764-1,36.4975864,127.302254
세종특별자치시 소담동 9-59,36.4789455,127.2998643
연기면 세종리 764-1,36.497702,127.3019851
세종특별자치시 소담동 32-99,36.4799644,127.3073133
연기면 세종리 764-1,36.4978356,127.301716
세종특별자치시 소담동 32-99,36.4799992,127.3075526
연기면 세종리 764-1,36.4979782,127.3014468
세종특별자치시 소담동 32-99,36.4801943,127.307538
연기면 세종리 764-1,36.4983429,127.3006287
세종특별자치시 소담동 32-99,36.4799125,127.3045653
연기면 세종리 764-1,36.4984586,127.3003709
세종특별자치시 소담동 32-99,36.4799438,127.304769
연기면 세종리 764-1,36.4985921,127.3000795
세종특별자치시 소담동 32-99,36.4799571,127.304984
연기면 세종리 764-1,36.5001229,127.2967951
세종특별자치시 대평동 77-8,36.47007,127.2841671
연기면 세종리 764-1,36.50039,127.2962457
세종특별자치시 소담동 32-99,36.4796421,127.3045939
연기면 세종리 764-1,36.5002476,127.2965484
세종특별자치시 소담동 32-99,36.4796605,127.3047891
연기면 세종리 764-1,36.5000074,127.2970752
세종특별자치시 소담동 32-99,36.4796823,127.3049958
연기면 세종리 764-1,36.4981028,127.3011667
세종특별자치시 보람동 313-1,36.4769242,127.2964374
연기면 세종리 764-1,36.4988502,127.2995302
세종특별자치시 소담동 32-99,36.4801644,127.3073019
연기면 세종리 764-1,36.4989837,127.29925
세종특별자치시 대평동 77-8,36.4698188,127.2839152
연기면 세종리 764-1,36.4991173,127.2989697
세종특별자치시 소담동 32-99,36.480141,127.3070437
연기면 세종리 764-1,36.4992419,127.2987007
세종특별자치시 소담동 32-99,36.4801083,127.306763
연기면 세종리 764-1,36.4993665,127.2984428
세종특별자치시 소담동 32-99,36.4800848,127.3065188
연기면 세종리 764-1,36.4995001,127.2981737
세종특별자치시 소담동 32-99,36.4800565,127.3062689
세종특별자치시 대평동 268-12,36.4681219,127.2773897
세종특별자치시 소담동 32-99,36.4800277,127.3060007
연기면 세종리 764-1,36.4996245,127.2978712
세종특별자치시 소담동 32-99,36.4799964,127.3057316
연기면 세종리 764-1,36.4997492,127.2976133
세종특별자치시 소담동 32-99,36.4799715,127.3054619
연기면 세종리 764-1,36.4998648,127.2973444
세종특별자치시 소담동 32-99,36.4799447,127.3052235
연기면 세종리 764-1,36.5002377,127.2963922
세종특별자치시 소담동 32-99,36.4797477,127.3052532
연기면 세종리 764-1,36.5001931,127.2964819
세종특별자치시 소담동 32-99,36.4797782,127.305487
연기면 세종리 764-1,36.5001487,127.2965828
세종특별자치시 소담동 32-99,36.4798064,127.3057431
연기면 세종리 764-1,36.5000951,127.2966726
세종특별자치시 소담동 32-99,36.4798301,127.3060132
연기면 세종리 764-1,36.5000505,127.2967511
세종특별자치시 소담동 32-99,36.4798538,127.3062721
연기면 세종리 764-1,36.4998726,127.2971434
세종특별자치시 소담동 32-99,36.4798888,127.306531
연기면 세종리 764-1,36.4998281,127.2972331
세종특별자치시 소담동 32-99,36.479908,127.3067844
연기면 세종리 764-1,36.4997925,127.2973227
세종특별자치시 소담동 32-99,36.4799453,127.3070432
연기면 세종리 764-1,36.499757,127.2974124
세종특별자치시 보람동 313-1,36.4766287,127.2962299
연기면 세종리 764-1,36.4997124,127.2974909
세종특별자치시 보람동 313-1,36.4766645,127.296065
연기면 세종리 764-1,36.4996769,127.2975805
세종특별자치시 대평동 77-8,36.4686919,127.2825837
연기면 세종리 764-1,36.4996324,127.2976702
세종특별자치시 대평동 77-8,36.4696761,127.2837023
연기면 세종리 764-1,36.4995879,127.2977711
세종특별자치시 대평동 77-8,36.4695219,127.283368
연기면 세종리 764-1,36.4995434,127.2978608
세종특별자치시 대평동 77-8,36.4689587,127.2827545
연기면 세종리 764-1,36.4994633,127.2980401
세종특별자치시 대평동 77-8,36.4714523,127.2858576
연기면 세종리 764-1,36.4993743,127.2982307
세종특별자치시 대평동 77-8,36.4712503,127.2857201
연기면 세종리 764-1,36.4993298,127.2983204
세종특별자치시 대평동 77-8,36.4693698,127.2831242
연기면 세종리 764-1,36.4992942,127.29841
세종특별자치시 대평동 77-8,36.4691979,127.2829225
연기면 세종리 764-1,36.4992497,127.2984997
세종특별자치시 대평동 77-8,36.4710731,127.285539
연기면 세종리 764-1,36.4991697,127.2986902
세종특별자치시 대평동 77-8,36.4707482,127.2851435
연기면 세종리 764-1,36.4991252,127.2987799
세종특별자치시 대평동 77-8,36.4709104,127.2853707
연기면 세종리 764-1,36.4990806,127.2988696
세종특별자치시 대평동 77-8,36.4716125,127.2859911
연기면 세종리 764-1,36.4989916,127.2990601
세종특별자치시 대평동 77-8,36.4713543,127.2859856
연기면 세종리 764-1,36.4990362,127.2989704
세종특별자치시 대평동 77-8,36.4705907,127.2849014
연기면 세종리 764-1,36.4999526,127.2969529
세종특별자치시 대평동 77-8,36.4714542,127.2860435
세종특별자치시 소담동 9-113,36.483392,127.3068898
세종특별자치시 대평동 77-8,36.4704337,127.2846318
연기면 세종리 764-1,36.4988136,127.2994301
세종특별자치시 대평동 77-8,36.4702754,127.2843882
연기면 세종리 764-1,36.4987781,127.2995309
세종특별자치시 대평동 77-8,36.4719776,127.2862389
연기면 세종리 764-1,36.4986802,127.2997438
세종특별자치시 대평동 77-8,36.4721744,127.2863676
연기면 세종리 764-1,36.4985823,127.2999456
세종특별자치시 대평동 77-8,36.4717972,127.2861128
연기면 세종리 764-1,36.4986268,127.2998559
세종특별자치시 대평동 77-8,36.4720038,127.2864164
연기면 세종리 764-1,36.4985378,127.3000465
세종특별자치시 대평동 77-8,36.4723758,127.2865576
연기면 세종리 764-1,36.4984933,127.3001362
세종특별자치시 대평동 77-8,36.47262,127.2867308
연기면 세종리 764-1,36.4984487,127.3002259
세종특별자치시 대평동 77-8,36.4728168,127.2868762
연기면 세종리 764-1,36.4983597,127.3004053
세종특별자치시 대평동 77-8,36.4730227,127.2870383
연기면 세종리 764-1,36.4983241,127.3004949
세종특별자치시 보람동 700-22,36.4734509,127.2876467
연기면 세종리 764-1,36.4982797,127.3005958
세종특별자치시 보람동 313-1,36.4767547,127.2964302
연기면 세종리 764-1,36.4982351,127.3006855
세종특별자치시 보람동 700-22,36.473566,127.287878
연기면 세종리 764-1,36.4981906,127.3007752
세종특별자치시 보람동 313-1,36.4764682,127.2963278
연기면 세종리 764-1,36.4981551,127.3008648
세종특별자치시 보람동 313-1,36.4766007,127.2965225
연기면 세종리 764-1,36.4981105,127.3009545
세종특별자치시 보람동 700-22,36.4737682,127.2907468
연기면 세종리 764-1,36.4980661,127.3010554
세종특별자치시 보람동 700-22,36.4737759,127.2909963
세종특별자치시 대평동 268-12,36.4683889,127.2768294
세종특별자치시 보람동 700-22,36.4737612,127.2912487
연기면 세종리 764-1,36.4980215,127.3011451
세종특별자치시 보람동 700-22,36.4737756,127.2914843
연기면 세종리 764-1,36.497977,127.3012348
세종특별자치시 보람동 700-22,36.4738285,127.2917533
연기면 세종리 764-1,36.4978969,127.3014141
세종특별자치시 보람동 700-22,36.4738814,127.2920139
연기면 세종리 764-1,36.4978523,127.3014926
세종특별자치시 보람동 700-22,36.4739522,127.2922549
연기면 세종리 764-1,36.4978078,127.3015823
세종특별자치시 보람동 700-22,36.4740276,127.2925182
연기면 세종리 764-1,36.4977723,127.3016831
세종특별자치시 보람동 700-22,36.4741007,127.2927397
연기면 세종리 764-1,36.4976832,127.3018625
세종특별자치시 보람동 700-22,36.4741828,127.2929751
연기면 세종리 764-1,36.4976388,127.3019633
세종특별자치시 보람동 700-22,36.4742694,127.2932133
연기면 세종리 764-1,36.4975942,127.302053
세종특별자치시 보람동 700-22,36.4743492,127.2934403
연기면 세종리 764-1,36.4975587,127.3021426
세종특별자치시 보람동 700-22,36.4744403,127.293659
연기면 세종리 764-1,36.4975142,127.3022323
세종특별자치시 보람동 700-22,36.4745337,127.2938804
연기면 세종리 764-1,36.4974696,127.302322
세종특별자치시 보람동 700-22,36.4746225,127.2940795
연기면 세종리 764-1,36.4974251,127.3024117
세종특별자치시 보람동 700-22,36.4732271,127.287198
연기면 세종리 764-1,36.4999081,127.2970426
세종특별자치시 보람동 700-22,36.4739214,127.2888316
연기면 세종리 764-1,36.5002732,127.2963026
세종특별자치시 보람동 700-22,36.4739003,127.2885302
연기면 세종리 764-1,36.4987336,127.2996317
세종특별자치시 보람동 700-22,36.4737831,127.2883016
세종특별자치시 한솔동 1229,36.4720067,127.2525594
세종특별자치시 보람동 700-22,36.4736543,127.2880789
연기면 산울리 644,36.5284417,127.248344
세종특별자치시 보람동 700-22,36.4733529,127.2874406
세종특별자치시 대평동 268-12,36.4681685,127.2761508
세종특별자치시 보람동 700-22,36.4739099,127.2891693
세종특별자치시 대평동 268-12,36.4680132,127.2758063
세종특별자치시 보람동 700-22,36.4738585,127.2894764
세종특별자치시 소담동 9-113,36.4833799,127.3063907
세종특별자치시 보람동 700-22,36.4738229,127.2897695
세종특별자치시 소담동 9-113,36.4837565,127.3063563
세종특별자치시 보람동 700-22,36.4737939,127.2900431
세종특별자치시 반곡동 21-5,36.4975542,127.3029129
세종특별자치시 보람동 700-22,36.4737722,127.2902887
세종특별자치시 반곡동 21-5,36.4976877,127.3026326
세종특별자치시 보람동 584-2,36.4767096,127.2968751
세종특별자치시 반곡동 21-5,36.4978213,127.3023524
세종특별자치시 보람동 584-2,36.4768397,127.2970306
세종특별자치시 반곡동 21-5,36.4979548,127.3020721
세종특별자치시 보람동 584-2,36.476986,127.2972196
세종특별자치시 반곡동 21-5,36.4980794,127.301792
세종특별자치시 보람동 584-2,36.4771503,127.2974085
세종특별자치시 반곡동 21-5,36.4982129,127.3015005
세종특별자치시 보람동 584-2,36.4772897,127.2975779
세종특별자치시 반곡동 21-5,36.4983464,127.3012203
세종특별자치시 보람동 584-2,36.4774337,127.2977613
세종특별자치시 반곡동 21-5,36.4984799,127.30094
세종특별자치시 보람동 584-2,36.4775281,127.297956
연기면 세종리 764-1,36.4994188,127.298141
세종특별자치시 보람동 584-2,36.4776023,127.2981814
연기면 세종리 764-1,36.4973895,127.3024902
세종특별자치시 보람동 584-2,36.4776822,127.298431
연기면 세종리 764-1,36.497354,127.3025798
세종특별자치시 보람동 584-2,36.4777474,127.2986509
연기면 세종리 764-1,36.4972739,127.3027591
세종특별자치시 보람동 584-2,36.47783,127.2988748
연기면 세종리 764-1,36.4972294,127.30286
세종특별자치시 보람동 584-2,36.4779166,127.2991011
연기면 세종리 764-1,36.497185,127.3029608
세종특별자치시 보람동 584-2,36.47801,127.2993892
연기면 세종리 764-1,36.4971405,127.3030617
세종특별자치시 보람동 584-2,36.4782517,127.2999689
연기면 세종리 764-1,36.497096,127.3031626
세종특별자치시 보람동 584-2,36.4781208,127.2996534
세종특별자치시 소담동 9-113,36.4831751,127.3070843
세종특별자치시 보람동 584-2,36.4766151,127.296686
세종특별자치시 소담동 9-113,36.4835823,127.3066229
세종특별자치시 소담동 9-86,36.4785454,127.3040291
연기면 세종리 764-1,36.4979324,127.3013245
세종특별자치시 반곡동 203-135,36.4797404,127.3107071
세종특별자치시 반곡동 21-5,36.4986045,127.3006598
세종특별자치시 반곡동 203-135,36.4798336,127.3110199
